Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
28,Ruben Aguilar,FRA,DF,Monaco,Ligue 1,29,1993,28,22,2140,23.8,0,0.42,0.08,20,0,0,22.2,0,0,0,60.4,72.1,83.8,1057.5,415,28.5,30.9,92.3,26.7,30.7,87,4.71,8.57,54.9,0.08,0.5,5.46,1.43,0.25,6.43,72.1,60.4,11.7,1.51,0.13,6.85,1.43,2.18,0.04,0,0.04,0,46.1,14.5,11.5,1.13,57.5,1.76,10.1,0.42,60.4,0.25,0.84,2.1,1.64,1.09,0.88,0.04,0.04,0,0.08,0.04,0.13,0.13,0,0,0,0,0,3.82,2.14,2.02,1.39,0.42,1.89,3.07,61.6,1.18,17.5,5.76,32.9,7.94,7.14,2.44,1.64,0.29,0,1.34,2.48,6.3,2.94,0.04,84.3,3.74,22.9,44.6,21.5,1.3,73.1,0.42,0.71,58.8,0.5,0,48.8,232.9,141.9,6.34,1.81,0.17,0.63,0.38,54.5,50.5,92.8,2.14,0.17,0,0,1.34,1.26,0.04,2.18,2.14,0,0,0.04,9.92,1.64,1.68,49.4
31,Anel Ahmedhodzic,BIH,DF,Bordeaux,Ligue 1,23,1999,15,15,1350,15,0,0.47,0.27,57.1,0,0,14.8,0,0,0,51.3,57.9,88.6,1028.1,308.7,19.1,20.2,94.7,24.3,26.5,91.5,7.53,10.1,74.3,0.07,0.67,2.07,0.4,0.13,3.73,57.9,55.7,2.2,1.47,0.07,6.73,1.87,0.47,0,0,0,0,46.4,4.27,7.27,8.87,44.3,2.73,0.73,0.07,51.3,0.07,0.93,0.73,0.6,1.33,1.2,0,0,0.07,0,0.07,0.07,0.07,0,0,0,0,0,2.33,1.47,1.8,0.47,0.07,0.87,1.8,48.1,0.93,9.93,3.33,33.6,5.8,3.13,1,1.27,0.53,0,0.73,2.27,4.6,3.07,0,67.8,8.8,33.9,34.5,4.53,1.13,65.7,0.13,0.33,40,0.2,0.07,44.3,275.8,163.1,4.13,0.8,0.33,0.27,0.47,45.8,45.1,98.5,0.2,0.4,0,0,1.4,0.73,0,0.47,1.47,0,0,0,10.4,1.67,0.67,71.4
32,Jean-Eudes Aholou,CIV,MF,Strasbourg,Ligue 1,28,1994,25,11,1004,11.2,0.09,1.52,0.18,11.8,0.06,0.5,20.2,0,0,0,31.1,36.7,84.7,492.2,93.4,15.5,17,91.6,12,13.7,87.6,2.41,4.02,60,0.09,0.63,1.88,0.71,0.09,2.41,36.7,35.8,0.89,0.89,0,5.18,0.36,0.36,0,0,0,0,28.7,4.38,3.66,25.7,8.13,1.7,0,0.27,31.1,0,0.54,0.98,0.89,1.96,1.79,0,0.09,0.09,0,0,0.27,0.27,0,0,0,0,0,1.79,0.89,0.45,0.98,0.36,0.71,1.25,57.1,0.54,17.8,3.84,21.6,4.55,9.91,3.3,0.71,0.09,0,0.63,2.05,3.84,0.98,0,48.2,1.16,8.21,30,13.1,1.79,47.5,1.07,1.79,60,1.25,0.09,31.3,152.3,75.9,3.66,1.07,0.27,1.7,1.34,35,30.4,87,4.38,0.18,0,0,2.05,1.7,0,0.36,0.89,0,0,0,10.4,1.25,0.71,63.6
37,Ludovic Ajorque,REU,FW,Strasbourg,Ligue 1,28,1994,36,31,2738,30.4,0.39,1.94,0.79,40.7,0.15,0.38,13.1,0,0.1,0.1,22,29.9,73.7,334.2,44.9,12.6,15.9,79.7,6.28,8.59,73.2,1.78,2.63,67.5,0.26,1.25,0.95,0.89,0.16,1.51,29.9,29.2,0.69,0,0.03,9.61,0.56,0.59,0,0,0,0,16.7,8.03,5.2,17.1,5.56,2.04,0.07,1.05,22,0.03,0.43,1.58,1.05,2.47,1.81,0,0.07,0.23,0.3,0.07,0.3,0.2,0,0,0.07,0.03,0,1.51,0.82,0.13,0.76,0.63,0.26,1.32,20,1.05,17.1,4.7,27.5,1.94,7.7,7.47,0.79,0.16,0,0.63,0.49,2.01,1.05,0.03,41.5,1.22,3.75,21.9,17.3,5.07,40.8,0.49,1.02,48.4,0.63,0.03,21.1,72.2,31.1,1.58,0.69,0.23,2.63,1.48,52,32.2,61.9,8.45,0.16,0.03,0,1.32,1.22,0.46,0.59,0.82,0.07,0,0.03,3.75,5.07,3.95,56.2
43,Maghnes Akliouche,FRA,MFFW,Monaco,Ligue 1,20,2002,7,0,54,0.6,0,3.33,1.67,50,0,0,13.5,0,0,0,33.3,36.7,90.9,453.3,135,21.7,21.7,100,8.33,10,83.3,1.67,3.33,50,0,1.67,1.67,5,0,6.67,36.7,36.7,0,0,1.67,8.33,0,0,0,0,0,0,33.3,3.33,0,26.7,10,0,0,0,33.3,0,0,0,0,1.67,1.67,0,0,0,0,0,0,0,0,0,0,0,0,3.33,1.67,1.67,1.67,0,0,1.67,0,1.67,35,11.7,33.3,6.67,16.7,11.7,3.33,0,0,3.33,0,3.33,0,0,61.7,0,6.67,23.3,36.7,8.33,61.7,1.67,6.67,25,1.67,0,48.3,245,120,8.33,5,0,5,0,61.7,46.7,75.7,10,1.67,0,0,5,1.67,1.67,0,1.67,0,0,0,6.67,1.67,3.33,33.3
48,Sofiane Alakouch,MAR,DFMF,Metz,Ligue 1,23,1998,4,0,158,1.8,0,0.56,0,0,0,0,26,0,0,0,46.7,56.7,82.4,710,210,26.7,28.3,94.1,17.8,21.1,84.2,1.11,2.78,40,0,0.56,2.78,0,0,2.22,56.7,49.4,7.22,0.56,0,4.44,0.56,0.56,0,0,0,0,42.8,8.89,5,3.33,45.6,0.56,6.67,0,46.7,0,0,2.22,3.33,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,4.44,3.33,2.22,2.22,0,1.67,3.33,50,1.67,28.9,6.67,23.1,11.7,13.3,3.89,3.33,0,0,3.33,3.33,7.78,1.11,0,75,4.44,21.7,40,17.2,0,69.4,1.11,2.78,40,1.11,0.56,48.9,166.1,97.2,4.44,2.78,0,1.67,0,51.1,46.7,91.3,1.67,0.56,0,0,2.78,4.44,0,0.56,3.33,0,0,0,8.89,0.56,0.56,50
52,Josué Albert,GUF,DF,Clermont Foot,Ligue 1,30,1992,2,0,22,0.2,0,5,0,0,0,0,18.6,0,0,0,30,40,75,430,225,15,20,75,15,20,75,0,0,0,0,0,0,0,0,0,40,35,5,0,0,0,0,0,0,0,0,0,30,5,5,20,10,5,5,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,5,0,50,10,25,20,10,5,45,0,0,0,0,0,30,50,35,0,5,0,0,0,30,30,100,10,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0
61,Doðan Alemdar,TUR,GK,Rennes,Ligue 1,19,2002,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,23.8,32.7,73,707.6,428.4,3.08,3.08,100,13,13.3,98.1,7.58,16.2,46.9,0,0,0,0,0,0,32.7,24.4,8.25,2.42,0,2.83,0.5,0,0,0,0,0,17.8,0.67,14.3,1.33,26.8,0,0,4.42,23.8,0,0.92,0.17,0,0.08,0.08,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,100,0.08,0,0,0,0,0,0,0,0,0,0.08,35.1,29.3,34.8,0.42,0,0,26.9,0,0,0,0,0,18.2,75.4,33.4,0,0,0,0,0,18.1,17.9,99.1,0,0.08,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0
65,Mohamed Ali Cho,FRA,FW,Angers,Ligue 1,18,2004,32,21,1837,20.4,0.2,2.06,0.74,35.7,0.1,0.27,15.5,0,0,0,11.2,15.8,70.8,157.5,29.4,6.91,8.48,81.5,2.99,4.12,72.6,0.54,1.42,37.9,0.05,0.69,0.59,0.49,0.25,0.78,15.8,15.3,0.44,0.1,0,4.02,0.49,1.42,0,0,0,0,11.5,2.65,1.62,10.8,3.73,0.29,0.1,0.34,11.2,0.05,0.64,0.83,0.88,1.91,1.08,0,0.25,0.1,0.34,0.15,0.34,0.2,0,0,0.1,0.05,0,0.49,0.34,0.1,0.2,0.2,0.05,0.64,7.7,0.59,23.3,5.2,22.3,1.57,10.7,11.1,0.93,0.05,0,0.88,0.64,1.13,0.05,0,29.1,0.15,2.25,14.3,15.6,3.92,28.8,1.18,2.45,48,1.23,0.1,21.7,132.8,90.7,4.12,1.37,0.78,3.33,2.45,38.6,21.7,56.1,7.01,0.29,0.1,0.1,1.52,2.3,0.54,1.42,0.34,0,0,0,4.07,0.74,3.48,17.4
68,Jim Allevinah,GAB,FW,Clermont Foot,Ligue 1,27,1995,30,13,1488,16.5,0.06,2.55,0.91,35.7,0.02,0.07,18.7,0.06,0,0,25.1,33.3,75.3,397.6,79.7,13.6,16.4,83,8.48,11.1,76.5,2.12,3.58,59.3,0.12,0.79,2.36,0.73,0.18,2.36,33.3,32.3,1.03,0.24,0.06,7.03,1.03,1.88,0.55,0.3,0.06,0,25.6,3.7,4,5.33,25.5,1.58,0.24,0.06,25.1,0.24,0.79,1.33,1.39,2.73,1.64,0.18,0.48,0.18,0.12,0.12,0.18,0.12,0,0,0.06,0,0,1.45,0.91,0.42,0.67,0.36,0.42,1.03,41.2,0.61,12.7,3.39,26.8,3.09,5.52,4.06,0.79,0.12,0,0.67,0.61,2.06,0.18,0,48.4,0.67,8,24.4,21.8,4.97,47.5,1.88,3.94,47.7,2.06,0.48,39.2,281.3,164.6,7.76,2.85,1.15,2.3,3.03,47,37.7,80.2,6,0.06,0,0,1.09,2.36,0.12,1.88,0.91,0,0.06,0,5.27,1.03,1.45,41.5
78,Ibrahim Amadou,FRA,DFMF,Metz,Ligue 1,29,1993,10,10,812,9,0.11,0.33,0.22,66.7,0.33,0.5,8.3,0,0,0,42.9,48.9,87.7,897.3,232.3,13.6,14.3,94.6,22.8,24.6,92.8,6.22,8.89,70,0,0.33,1.11,0,0,1.33,48.9,47.9,1,1,0,5.22,1.78,0,0,0,0,0,39.9,2.89,6.11,3.22,42.8,2.22,0,0.11,42.9,0,0.44,1,0.56,0.56,0.44,0,0,0,0.11,0,0,0,0,0,0,0,0,2,1.11,1.11,0.89,0,0.67,1.89,35.3,1.22,18.4,5.33,28.9,8.89,9.11,0.44,1.22,0.22,0,1,2.22,4.22,3.33,0,58.4,5.44,30.9,30.2,1.44,0.44,57.4,0.44,0.56,80,0.44,0,39.9,180.7,103,1.11,0.11,0,0.78,0.89,41.8,40.9,97.9,0.22,0.44,0,0,1.44,0.44,0,0,1.11,0,0,0,6.89,1.11,1.44,43.5
82,Jordan Amavi,FRA,DF,Marseille,Ligue 1,28,1994,2,2,128,1.4,0,0,0,0,0,0,0,0,0,0,54.3,62.9,86.4,1002.9,270.7,24.3,27.1,89.5,23.6,25.7,91.7,6.43,8.57,75,0,0.71,4.29,1.43,0.71,5,62.9,50.7,12.1,1.43,0.71,5.71,2.14,1.43,0,0,0,0,42.9,13.6,6.43,37.9,12.1,0,10.7,0,54.3,0,1.43,4.29,1.43,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,0,5,2.14,2.86,1.43,0.71,3.57,6.43,55.6,2.86,9.29,1.43,15.4,4.29,4.29,0.71,0.71,0,0,0.71,0.71,5.71,0.71,0,74.3,2.14,17.9,50,12.1,0.71,62.1,0,2.14,0,0,0,47.9,230.7,127.1,7.14,2.14,0,2.14,1.43,57.9,52.1,90.1,2.14,0,0,0,2.14,0.71,0,1.43,2.14,0,0,0,2.86,2.14,1.43,60
83,Jordan Amavi,FRA,DF,Nice,Ligue 1,28,1994,8,4,413,4.6,0,0,0,0,0,0,0,0,0,0,58.3,68.7,84.8,1021.3,333.3,29.1,31.7,91.8,22,25,87.8,6.09,9.35,65.1,0,0.43,3.91,0.65,0.22,6.09,68.7,58.7,10,1.09,0,9.35,1.74,1.52,0,0,0,0,47.8,12,8.91,43,13.3,1.96,8.91,0,58.3,0.22,1.52,1.09,1.52,1.09,0.87,0,0,0,0.22,0,0.22,0,0,0,0,0.22,0,3.04,1.09,1.52,1.52,0,2.17,3.91,55.6,1.74,11.3,3.7,32.7,6.3,3.48,1.52,2.83,0.22,0,2.61,2.83,5.87,1.74,0,81.3,2.17,20.9,49.8,15.4,0,71.5,1.74,2.83,61.5,1.74,0,53.3,234.1,126.5,3.91,1.3,0,1.09,1.52,52,50.2,96.7,1.52,0.22,0,0,0.43,0.65,0,1.52,1.09,0,0,0,10.2,2.17,1.96,52.6
96,Benjamin André,FRA,MF,Lille,Ligue 1,31,1990,33,33,2752,30.6,0.07,0.59,0.16,27.8,0.11,0.4,13,0,0,0,46.7,57.8,80.7,843.4,228.9,21.1,24.4,86.5,17.6,21,83.7,6.14,8.99,68.4,0.03,0.49,4.31,0.46,0.03,4.61,57.8,56,1.86,1.44,0.1,11.9,2.06,0.56,0.03,0,0,0,39.9,8.73,9.25,7.75,43.6,2.45,0.36,0.65,46.7,0.16,1.08,2.55,1.34,1.41,1.14,0,0.07,0.1,0.03,0.07,0.13,0.1,0,0,0.03,0,0,3.76,2.55,1.41,1.93,0.42,1.01,3.17,32,2.16,22.4,7.16,31.9,7.42,12,3.01,2.52,0.49,0,2.03,2.48,6.24,2.06,0.03,70.8,4.02,19,43.1,12.3,1.24,69.3,0.52,0.69,76.2,0.52,0,40.3,204.7,102.5,4.05,1.05,0.07,1.11,1.05,50,45.2,90.4,2.25,0.39,0.03,0.03,2.45,2.12,0.07,0.56,2.55,0,0.07,0,11.5,3.86,2.65,59.3
107,Houssem Aouar,FRA,MFFW,Lyon,Ligue 1,23,1998,36,29,2504,27.8,0.22,2.77,0.9,32.5,0.08,0.24,17.6,0,0,0,45.8,52.5,87.3,729,176.9,25.3,27.5,92,15.5,17.4,88.7,3.78,5.14,73.4,0.14,1.26,4.35,1.22,0.07,4.57,52.5,50.2,2.34,1.01,0.22,8.88,0.76,0.5,0.4,0.14,0.07,0.07,44.4,4.6,3.49,5,45.8,0.54,0.43,0.4,45.8,0.07,0.32,1.8,1.12,3.67,2.66,0.11,0.32,0.32,0.14,0.11,0.22,0.18,0,0,0.04,0,0,1.91,1.19,0.58,0.9,0.43,0.68,1.83,37.3,1.15,18.7,4.57,24.4,3.99,8.53,6.22,0.79,0.04,0,0.76,1.37,3.27,0.25,0,66.8,0.5,8.02,39,25.5,4.46,64.8,2.7,4.89,55.1,2.95,0.18,52.4,240.7,141.5,7.3,2.77,0.83,2.27,2.19,62.1,51.8,83.4,6.19,0.04,0,0,1.08,1.73,0.11,0.5,1.19,0,0,0,7.41,0.4,0.9,30.6
108,Adil Aouchiche,FRA,MFFW,Saint-Étienne,Ligue 1,19,2002,35,11,1081,12,0,1.83,0.83,45.5,0,0,21.5,0,0,0,40,52.6,76.1,749,190.4,19.8,23.1,85.6,11.6,14.3,80.8,6.58,11.3,58.5,0.33,1.58,3.5,0.75,0.33,3.33,52.6,47.4,5.17,1.58,0.08,9.08,3.92,2,3,1,1.25,0.08,36.5,4.75,11.3,7.5,41.8,1.58,0.25,0.42,40,0.25,1.17,2.67,1.33,2.92,1.67,0.58,0.17,0,0.5,0,0.5,0.33,0.08,0,0,0.08,0,1.75,1.08,0.5,0.83,0.42,0.5,2.42,20.7,1.92,28.1,7.33,26.1,5.25,16.9,5.92,1.75,0.08,0,1.67,1.75,3.5,0.67,0,67.3,0.58,9.67,39.1,24.8,2.17,62.3,1.92,3.33,57.5,2,0.17,47.6,270.1,163.4,8.17,2.75,0.5,2.42,2,55.9,46.6,83.3,4.92,0.17,0,0,1.08,1.33,0.17,2,1.08,0,0,0,8,1.17,2,36.8
109,Dennis Appiah,FRA,DF,Nantes,Ligue 1,29,1992,32,22,2099,23.3,0,0.09,0,0,0,0,21.4,0,0,0,33.3,42.7,78,627.9,283.9,13.7,15.5,88.4,14.5,17.8,81.4,4.76,7.94,60,0,0.17,2.02,0.64,0.34,3.22,42.7,36.7,6.05,0.52,0,3.95,0.6,1.16,0,0,0,0,27.5,6.39,8.8,3.78,30.6,2.06,5.54,0.09,33.3,0.09,1.5,1.85,1.2,0.69,0.56,0.04,0.04,0,0,0.04,0,0,0,0,0,0,0,2.92,1.55,1.97,0.77,0.17,1.07,2.36,45.5,1.29,16.2,5.24,32.4,9.18,5.49,1.5,1.85,0.56,0,1.29,2.02,4.94,3.13,0,53.8,5.02,22.1,24.6,10,0.3,47.8,0.56,0.94,59.1,0.6,0.04,29.7,147.3,70.5,3.05,0.86,0.09,0.64,0.6,31.3,29.4,93.8,0.9,0.17,0,0,1.72,0.17,0.09,1.16,1.55,0,0.04,0.04,7.12,1.55,1.89,45
138,Lorenz Assignon,TOG,DF,Rennes,Ligue 1,21,2000,20,5,616,6.8,0,0.88,0.59,66.7,0,0,8.7,0,0,0,45.7,56.9,80.4,815.9,200.4,20.3,23.7,85.7,19.7,22.5,87.6,4.41,7.65,57.7,0.29,1.03,2.35,0.74,0.29,3.09,56.9,45,11.9,0.74,0.15,6.32,1.18,2.21,0,0,0,0,35.7,13.5,7.65,3.68,39,1.76,11.2,0.29,45.7,0.29,1.91,2.21,2.5,2.65,1.91,0,0.15,0.44,0.15,0,0.29,0.29,0,0,0,0,0,2.06,1.47,1.32,0.59,0.15,0.59,1.76,33.3,1.18,14.3,4.71,33,5.88,4.41,3.97,2.5,0.44,0,2.06,2.06,4.12,2.06,0,68.2,4.85,18.4,29.7,23.8,2.5,56.9,0.74,1.32,55.6,0.74,0,40,188.1,112.4,4.71,1.47,0.44,1.32,1.03,42.5,37.2,87.5,2.94,0,0,0,1.91,2.06,0.29,2.21,1.47,0,0,0,9.26,1.47,0.88,62.5
140,Youcef Atal,ALG,DF,Nice,Ligue 1,26,1996,17,13,1140,12.7,0.16,1.1,0.39,35.7,0.14,0.4,18.4,0,0,0,44,57.4,76.7,733.4,263.6,23,25.1,91.5,16.2,20.2,80.2,4.33,9.29,46.6,0.08,0.94,2.44,1.42,0.55,3.78,57.4,48,9.37,0.71,0.16,6.69,0.94,3.78,0.16,0,0,0,34,11.7,11.7,3.07,42.1,2.13,8.5,0.16,44,0.08,1.1,2.68,1.89,2.05,1.34,0,0.24,0.08,0.16,0.24,0.24,0.16,0,0,0,0.08,0,2.52,1.65,1.81,0.47,0.24,0.87,1.89,45.8,1.02,12.4,3.94,31.6,4.49,4.49,3.46,1.65,0.16,0,1.5,3.15,5.67,1.81,0,71.7,2.2,17.9,34.5,25.4,2.6,62.6,1.26,2.52,50,1.34,0.16,47.2,262.7,166.4,8.66,2.44,0.71,1.34,2.05,47,43.3,92.1,3.39,0.31,0,0,1.42,1.89,0.24,3.78,1.65,0.08,0.08,0,9.29,2.2,1.02,68.3
145,Jean-Kévin Augustin,FRA,FWMF,Nantes,Ligue 1,24,1997,7,0,84,0.9,0,2.22,0,0,0,0,16.4,0,0,0,16.7,20,83.3,221.1,34.4,11.1,12.2,90.9,3.33,5.56,60,1.11,1.11,100,0,0,0,0,0,0,20,17.8,2.22,0,0,4.44,0,0,0,0,0,0,15.6,3.33,1.11,2.22,15.6,0,0,0,16.7,0,0,1.11,0,2.22,1.11,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,1.11,13.3,0,0,0,6.67,6.67,2.22,0,0,2.22,0,0,0,0,34.4,0,0,20,14.4,4.44,32.2,0,2.22,0,0,0,21.1,66.7,16.7,1.11,0,0,3.33,2.22,52.2,27.8,53.2,8.89,1.11,0,0,3.33,1.11,0,0,0,0,0,0,1.11,2.22,2.22,50
154,Karim Azamoum,FRA,DF,Troyes,Ligue 1,32,1990,7,4,388,4.3,0,0.7,0.7,100,0,0,21.1,0.23,0,0,25.1,33.7,74.5,501.2,196,8.84,10,88.4,12.3,15.1,81.5,3.72,7.91,47.1,0,0,0.47,0,0,0.7,33.7,31.2,2.56,1.16,0,4.42,0.7,0,0,0,0,0,22.1,4.88,6.74,2.33,27.9,1.16,1.4,0,25.1,0,1.4,2.33,0.47,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1.86,1.4,0.7,1.16,0,0.23,0.93,25,0.7,15.6,5.12,32.8,7.67,7.91,0,1.16,0.47,0,0.7,0.47,2.33,2.56,0,41.4,3.95,24.9,14.4,3.72,0.47,38.6,0.23,0.47,50,0.23,0,27,136,66.5,0.93,0.47,0,0.47,0.47,28.1,27.2,96.7,0.47,0.47,0,0,2.79,0.7,0,0,1.4,0,0,0,4.88,1.86,1.4,57.1
160,Loïc Bade,FRA,DF,Rennes,Ligue 1,22,2000,14,11,985,10.9,0,0.64,0,0,0,0,14.4,0,0,0,59.8,65,92.1,1410.2,376.9,13.7,14.5,94.3,31.3,33.4,93.7,14.7,16.9,87,0.09,0.09,3.67,0.18,0.09,2.94,65,64,0.92,0.83,0,4.4,1.65,0.18,0,0,0,0,57.2,1.74,5.96,7.25,54,2.29,0.09,0,59.8,0.09,0.83,0.64,0.18,0.28,0.09,0,0,0.18,0,0,0.09,0,0,0,0.09,0,0,0.46,0.28,0.28,0.18,0,0.18,0.46,40,0.28,4.59,1.28,28,2.94,1.56,0.09,1.83,0.92,0,0.92,1.93,2.39,5.96,0.09,76.1,10,42.6,37.6,1.65,0.83,75.2,0.18,0.18,100,0.18,0,55.5,363,201,5.05,0.55,0,0.28,0.18,56.8,56,98.5,0,0.28,0.09,0.09,0.64,0.18,0,0.18,0.28,0,0,0,7.8,2.94,1.47,66.7
163,Benoît Badiashile,FRA,DF,Monaco,Ligue 1,21,2001,24,21,1838,20.4,0.05,0.69,0.2,28.6,0.07,0.25,9.4,0,0,0,59.1,66,89.5,1260.6,391.9,16.8,17.9,94,31.9,34.2,93.4,10,13.2,75.6,0,0.05,3.82,0.15,0,4.61,66,64.8,1.23,1.13,0,6.47,2.45,0.05,0,0,0,0,52.5,5.34,8.24,51.4,9.9,2.3,0.1,0.1,59.1,0.05,0.98,1.03,0.39,0.49,0.39,0,0,0.05,0.05,0,0,0,0,0,0,0,0,1.91,1.37,1.18,0.74,0,0.64,1.23,52,0.59,8.38,3.63,43.3,4.56,3.58,0.25,1.62,0.69,0.05,0.93,2.79,4.71,3.77,0.1,75.9,8.82,32.7,44.5,1.86,0.93,74.8,0.2,0.34,57.1,0.2,0,47,209.8,108.9,2.6,0.2,0,0.15,0.1,52.5,51.8,98.5,0.25,0.2,0,0,1.32,0.54,0.1,0.05,1.37,0,0.05,0,11.7,3.53,0.98,78.3
164,Youssouph Badji,SEN,FW,Brest,Ligue 1,20,2001,9,1,135,1.5,0,1.33,0,0,0,0,15.8,0,0,0,17.3,25.3,68.4,182,34.7,12.7,16,79.2,2.67,6,44.4,0,0,0,0,1.33,2,0,0,0,25.3,24.7,0.67,0,0,12,0,0.67,0,0,0,0,13.3,4,8,1.33,17.3,2,0,0,17.3,0,0,0.67,0.67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.67,25.6,0.67,13.3,12,0,0,0,0,0,0,0,0,32,0.67,0.67,13.3,19.3,4,31.3,0.67,0.67,100,0.67,0,21.3,75.3,18,1.33,0.67,0,2.67,1.33,39.3,26.7,67.8,8.67,0,0,0,2,0,0.67,0.67,0,0,0,0,3.33,4.67,5.33,46.7
168,Stéphane Bahoken,CMR,FW,Angers,Ligue 1,30,1992,29,12,1099,12.2,0.25,1.97,1.15,58.3,0.13,0.21,16.5,0,0,0,13.8,18,76.4,190.3,26.5,7.87,10,78.7,3.28,3.93,83.3,1.15,1.64,70,0.08,0.66,0.57,0.33,0.25,0.25,18,16.8,1.23,0,0,5.16,0.08,0.66,0,0,0,0,12.2,3.85,1.97,1.64,13.7,0.66,0.16,0.49,13.8,0,0.16,0.74,0.98,1.15,0.9,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,1.31,0.66,0.25,0.74,0.33,0.33,0.9,36.4,0.57,18,3.52,19.6,1.31,6.72,9.92,1.23,0,0,1.23,0.49,1.8,0.41,0,30,0.41,1.8,15.7,13.6,3.44,28.8,0.74,1.15,64.3,0.82,0,18.9,72.5,29.8,1.64,0.49,0.33,2.7,1.89,35.3,21.1,59.6,6.31,0,0,0,2.21,1.31,0.33,0.66,0.66,0,0,0,3.28,1.8,3.85,31.9
171,Dénys Bain,FRA,DF,Brest,Ligue 1,28,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,39.5,41,96.3,870.5,278.5,10,10.5,95.2,21,21.5,97.7,8,8.5,94.1,0,0,1.5,0,0,2.5,41,39,2,2,0,2.5,2,0,0,0,0,0,33,2,6,21,19,0,0,0,39.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,1,1,0.5,0.5,0.5,100,0,13.5,6.5,48.1,8,5.5,0,1.5,0.5,0,1,2,4.5,4,0,50,9.5,29.5,24,1,0.5,48.5,0,0.5,0,0.5,0,30,227.5,116,1.5,0,0,0,0,34,33.5,98.5,0,0,0,0,2.5,1.5,0,0,2,0,0,0,4.5,2,0.5,80
172,Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,20,2001,7,4,510,5.7,0,0,0,0,0,0,0,0,0,0,22.8,32.5,70.3,662.6,455.1,6.14,6.32,97.2,8.25,8.25,100,8.25,17.7,46.5,0,0,0.18,0,0,0,32.5,22.1,10.4,2.63,0,2.11,0.53,0,0,0,0,0,16.8,0.7,14.9,1.58,23.3,0,0,6.84,22.8,0.18,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,30.5,35.8,0.35,0,0,25.8,0,0,0,0,0,16.3,75.6,40.2,0,0,0,0,0,12.5,12.3,98.6,0,0,0,0,0,0.18,0,0,0,0,0,0,7.89,0,0,0
